employee_id,previous_salary,new_salary,previous_role,new_role,previous_level,new_level,effective_date,change_type,change_reason
EMP0958,12396,20714,Network Engineer,Network Engineer,Junior,Mid,2023-07-10,Promotion,Project completion bonus integration
EMP0903,,9149,,BI Engineer,,Mid,2024-04-14,Hire,Initial appointment
EMP0903,9149,10095,BI Engineer,BI Engineer,Mid,Mid,2025-02-03,Annual Raise,Market correction adjustment
EMP0903,10095,11568,BI Engineer,BI Engineer,Mid,Mid,2025-02-21,Annual Raise,Cost of living adjustment
EMP0903,11568,12991,BI Engineer,BI Engineer,Mid,Junior,2025-03-31,Promotion,Annual performance increase
EMP0631,,19547,,Marketing Analyst,,Junior,2022-02-23,Hire,Initial appointment
EMP0631,19547,21443,Marketing Analyst,Marketing Analyst,Junior,Junior,2022-11-15,Annual Raise,Cost of living adjustment
EMP0631,21443,34215,Marketing Analyst,Marketing Analyst,Junior,Senior,2022-12-10,Promotion,Promoted following review
EMP0043,,14467,,Cloud Architect,,Junior,2022-08-01,Hire,Initial appointment
EMP0043,14467,15323,Cloud Architect,Cloud Architect,Junior,Junior,2023-12-23,Annual Raise,Annual performance increase
EMP0043,15323,17641,Cloud Architect,Cloud Architect,Junior,Junior,2024-06-30,Annual Raise,Retention adjustment
EMP0043,17641,22786,Cloud Architect,Cloud Architect,Junior,Mid,2024-12-06,Promotion,Market correction adjustment
EMP0988,,28764,,BI Developer,,Mid,2017-05-24,Hire,Initial appointment
EMP0988,28764,41504,BI Developer,BI Developer,Mid,Lead,2021-03-05,Promotion,Retention adjustment
EMP0969,,18781,,Operations Analyst,,Junior,2020-09-27,Hire,Initial appointment
EMP0969,18781,19766,Operations Analyst,Operations Analyst,Junior,Junior,2021-04-03,Annual Raise,Promoted following review
EMP0969,19766,25223,Operations Analyst,Operations Analyst,Junior,Senior,2024-01-19,Promotion,Cost of living adjustment
EMP0804,,10161,,Cloud Architect,,Mid,2022-09-27,Hire,Initial appointment
EMP0804,10161,11122,Cloud Architect,Cloud Architect,Mid,Mid,2023-11-09,Annual Raise,Promoted following review
EMP0804,11122,15727,Cloud Architect,Cloud Architect,Mid,Junior,2023-12-01,Promotion,Project completion bonus integration
EMP0810,,22741,,HR Analyst,,Mid,2008-04-05,Hire,Initial appointment
EMP0810,22741,38710,HR Analyst,HR Analyst,Mid,Lead,2013-09-15,Promotion,Retention adjustment
EMP0917,,13006,,Data Analyst,,Junior,2020-01-13,Hire,Initial appointment
EMP0917,13006,15437,Data Analyst,Data Analyst,Junior,Junior,2022-12-03,Annual Raise,Cost of living adjustment
EMP0917,15437,21927,Data Analyst,Data Analyst,Junior,Mid,2024-04-25,Promotion,Market correction adjustment
EMP0965,,18906,,Lead Data Engineer,,Junior,2016-07-21,Hire,Initial appointment
EMP0965,18906,29286,Lead Data Engineer,Lead Data Engineer,Junior,Senior,2017-11-25,Promotion,Cost of living adjustment
EMP0249,,25228,,Sales Analyst,,Mid,2009-07-28,Hire,Initial appointment
EMP0249,25228,29031,Sales Analyst,Sales Analyst,Mid,Mid,2022-09-07,Annual Raise,Retention adjustment
EMP0249,29031,41656,Sales Analyst,Sales Analyst,Mid,Lead,2024-03-26,Promotion,Promoted following review
EMP0475,,14000,,Sustainability Analyst,,Junior,2019-03-24,Hire,Initial appointment
EMP0475,14000,15628,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2021-07-06,Annual Raise,Retention adjustment
EMP0475,15628,18954,Sustainability Analyst,Sustainability Analyst,Junior,Mid,2022-04-14,Promotion,Retention adjustment
EMP0345,,24169,,Compliance Analyst,,Junior,2021-01-24,Hire,Initial appointment
EMP0345,24169,35509,Compliance Analyst,Compliance Analyst,Junior,Senior,2021-08-10,Promotion,Market correction adjustment
EMP0999,,19746,,Sales Analyst,,Junior,2016-07-15,Hire,Initial appointment
EMP0999,19746,21945,Sales Analyst,Sales Analyst,Junior,Junior,2021-08-29,Annual Raise,Cost of living adjustment
EMP0999,21945,24394,Sales Analyst,Sales Analyst,Junior,Junior,2022-12-13,Annual Raise,Promoted following review
EMP0999,24394,27174,Sales Analyst,Sales Analyst,Junior,Senior,2024-04-28,Promotion,Retention adjustment
EMP0899,,21035,,BI Engineer,,Junior,2019-09-21,Hire,Initial appointment
EMP0899,21035,24791,BI Engineer,BI Engineer,Junior,Junior,2023-09-16,Annual Raise,Retention adjustment
EMP0899,24791,29954,BI Engineer,BI Engineer,Junior,Senior,2024-01-25,Promotion,Annual performance increase
EMP0525,,11211,,Lead Data Engineer,,Junior,2024-06-05,Hire,Initial appointment
EMP0525,11211,17743,Lead Data Engineer,Lead Data Engineer,Junior,Mid,2025-05-27,Promotion,Market correction adjustment
EMP0610,,28386,,Sustainability Analyst,,Mid,2012-04-04,Hire,Initial appointment
EMP0610,28386,32321,Sustainability Analyst,Sustainability Analyst,Mid,Mid,2019-05-30,Annual Raise,Project completion bonus integration
EMP0610,32321,38781,Sustainability Analyst,Sustainability Analyst,Mid,Mid,2020-03-15,Annual Raise,Promoted following review
EMP0610,38781,43986,Sustainability Analyst,Sustainability Analyst,Mid,Mid,2022-11-30,Annual Raise,Annual performance increase
EMP0610,43986,39516,Sustainability Analyst,Sustainability Analyst,Mid,Lead,2024-08-18,Promotion,Project completion bonus integration
EMP0930,,11042,,Data Engineer,,Junior,2023-07-16,Hire,Initial appointment
EMP0930,11042,19214,Data Engineer,Data Engineer,Junior,Mid,2025-03-01,Promotion,Cost of living adjustment
EMP0191,,26779,,Marketing Analyst,,Mid,2015-08-04,Hire,Initial appointment
EMP0191,26779,38265,Marketing Analyst,Marketing Analyst,Mid,Lead,2018-07-08,Promotion,Annual performance increase
EMP0883,,19976,,Network Engineer,,Junior,2018-05-29,Hire,Initial appointment
EMP0883,19976,35434,Network Engineer,Network Engineer,Junior,Senior,2022-07-23,Promotion,Annual performance increase
EMP0986,,10797,,Marketing Analyst,,Mid,2024-02-09,Hire,Initial appointment
EMP0986,10797,12437,Marketing Analyst,Marketing Analyst,Mid,Mid,2024-09-13,Annual Raise,Promoted following review
EMP0986,12437,13663,Marketing Analyst,Marketing Analyst,Mid,Mid,2024-10-28,Annual Raise,Market correction adjustment
EMP0986,13663,15895,Marketing Analyst,Marketing Analyst,Mid,Junior,2025-04-20,Promotion,Annual performance increase
EMP0835,,21263,,Digital Analyst,,Junior,2015-08-29,Hire,Initial appointment
EMP0835,21263,24545,Digital Analyst,Digital Analyst,Junior,Junior,2020-01-20,Annual Raise,Cost of living adjustment
EMP0835,24545,28881,Digital Analyst,Digital Analyst,Junior,Junior,2022-02-06,Annual Raise,Cost of living adjustment
EMP0835,28881,32632,Digital Analyst,Digital Analyst,Junior,Senior,2025-01-18,Promotion,Retention adjustment
EMP0795,,19686,,Data Analyst,,Junior,2018-03-09,Hire,Initial appointment
EMP0795,19686,21432,Data Analyst,Data Analyst,Junior,Junior,2018-10-21,Annual Raise,Project completion bonus integration
EMP0795,21432,34816,Data Analyst,Data Analyst,Junior,Senior,2021-09-24,Promotion,Retention adjustment
EMP0224,,19856,,Vendor Manager,,Junior,2021-02-28,Hire,Initial appointment
EMP0224,19856,21235,Vendor Manager,Vendor Manager,Junior,Junior,2025-03-14,Annual Raise,Project completion bonus integration
EMP0224,21235,34006,Vendor Manager,Vendor Manager,Junior,Senior,2025-05-18,Promotion,Retention adjustment
EMP0693,,13563,,BI Engineer,,Junior,2021-02-10,Hire,Initial appointment
EMP0693,13563,15958,BI Engineer,BI Engineer,Junior,Junior,2023-09-30,Annual Raise,Retention adjustment
EMP0693,15958,21200,BI Engineer,BI Engineer,Junior,Mid,2025-02-14,Promotion,Market correction adjustment
EMP0263,,39557,,Sales Analyst,,Mid,2003-07-08,Hire,Initial appointment
EMP0263,39557,62533,Sales Analyst,Sales Analyst,Mid,Director,2023-01-19,Promotion,Annual performance increase
EMP0778,,11501,,ML Engineer,,Junior,2021-01-02,Hire,Initial appointment
EMP0778,11501,13686,ML Engineer,ML Engineer,Junior,Junior,2022-04-14,Annual Raise,Cost of living adjustment
EMP0778,13686,19404,ML Engineer,ML Engineer,Junior,Mid,2024-12-15,Promotion,Promoted following review
EMP0257,,10022,,Lead Data Engineer,,Mid,2024-09-19,Hire,Initial appointment
EMP0257,10022,11947,Lead Data Engineer,Lead Data Engineer,Mid,Mid,2025-03-20,Annual Raise,Project completion bonus integration
EMP0257,11947,13312,Lead Data Engineer,Lead Data Engineer,Mid,Mid,2025-04-05,Annual Raise,Promoted following review
EMP0257,13312,14033,Lead Data Engineer,Lead Data Engineer,Mid,Junior,2025-06-12,Promotion,Promoted following review
EMP0503,,15530,,Compliance Analyst,,Junior,2022-07-16,Hire,Initial appointment
EMP0503,15530,18100,Compliance Analyst,Compliance Analyst,Junior,Junior,2023-05-23,Annual Raise,Retention adjustment
EMP0503,18100,21424,Compliance Analyst,Compliance Analyst,Junior,Mid,2025-04-14,Promotion,Annual performance increase
EMP0209,,30006,,Senior Data Analyst,,Mid,2009-01-17,Hire,Initial appointment
EMP0209,30006,47703,Senior Data Analyst,Senior Data Analyst,Mid,Lead,2011-11-14,Promotion,Retention adjustment
EMP0225,,11661,,Sustainability Analyst,,Junior,2023-01-17,Hire,Initial appointment
EMP0225,11661,12404,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2024-01-19,Annual Raise,Promoted following review
EMP0225,12404,17838,Sustainability Analyst,Sustainability Analyst,Junior,Mid,2025-03-04,Promotion,Promoted following review
EMP0108,,15056,,Operations Analyst,,Junior,2023-05-29,Hire,Initial appointment
EMP0108,15056,16320,Operations Analyst,Operations Analyst,Junior,Junior,2024-03-20,Annual Raise,Market correction adjustment
EMP0108,16320,17864,Operations Analyst,Operations Analyst,Junior,Junior,2024-11-28,Annual Raise,Market correction adjustment
EMP0108,17864,23286,Operations Analyst,Operations Analyst,Junior,Mid,2024-12-26,Promotion,Project completion bonus integration
EMP0034,,24691,,Vendor Manager,,Junior,2020-04-08,Hire,Initial appointment
EMP0034,24691,28611,Vendor Manager,Vendor Manager,Junior,Junior,2022-05-20,Annual Raise,Market correction adjustment
EMP0034,28611,31123,Vendor Manager,Vendor Manager,Junior,Junior,2023-08-28,Annual Raise,Project completion bonus integration
EMP0034,31123,34932,Vendor Manager,Vendor Manager,Junior,Senior,2024-04-26,Promotion,Annual performance increase
EMP0412,,21345,,HR Analyst,,Junior,2021-07-18,Hire,Initial appointment
EMP0412,21345,24794,HR Analyst,HR Analyst,Junior,Junior,2023-01-07,Annual Raise,Promoted following review
EMP0412,24794,30254,HR Analyst,HR Analyst,Junior,Senior,2023-09-07,Promotion,Market correction adjustment
EMP0909,,31693,,BI Specialist,,Mid,2012-04-05,Hire,Initial appointment
EMP0909,31693,35330,BI Specialist,BI Specialist,Mid,Mid,2017-10-29,Annual Raise,Retention adjustment
EMP0909,35330,38343,BI Specialist,BI Specialist,Mid,Mid,2020-10-21,Annual Raise,Promoted following review
EMP0909,38343,45925,BI Specialist,BI Specialist,Mid,Lead,2022-01-11,Promotion,Market correction adjustment
EMP0003,,12743,,Compliance Analyst,,Junior,2021-02-17,Hire,Initial appointment
EMP0003,12743,14807,Compliance Analyst,Compliance Analyst,Junior,Junior,2023-01-21,Annual Raise,Promoted following review
EMP0003,14807,18763,Compliance Analyst,Compliance Analyst,Junior,Mid,2023-02-01,Promotion,Cost of living adjustment
EMP0562,,12062,,Sustainability Analyst,,Junior,2024-07-07,Hire,Initial appointment
EMP0562,12062,12941,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2025-03-06,Annual Raise,Market correction adjustment
EMP0562,12941,14439,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2025-05-11,Annual Raise,Annual performance increase
EMP0562,14439,18546,Sustainability Analyst,Sustainability Analyst,Junior,Mid,2025-06-26,Promotion,Market correction adjustment
EMP0876,,13878,,Sustainability Analyst,,Junior,2023-08-21,Hire,Initial appointment
EMP0876,13878,16246,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2024-03-27,Annual Raise,Retention adjustment
EMP0876,16246,23229,Sustainability Analyst,Sustainability Analyst,Junior,Mid,2025-06-01,Promotion,Project completion bonus integration
EMP0951,,15380,,Procurement Analyst,,Junior,2022-07-09,Hire,Initial appointment
EMP0951,15380,17147,Procurement Analyst,Procurement Analyst,Junior,Junior,2023-03-03,Annual Raise,Project completion bonus integration
EMP0951,17147,27494,Procurement Analyst,Procurement Analyst,Junior,Senior,2025-05-15,Promotion,Promoted following review
EMP0719,,20853,,Marketing Analyst,,Junior,2022-03-05,Hire,Initial appointment
EMP0719,20853,28811,Marketing Analyst,Marketing Analyst,Junior,Senior,2024-12-20,Promotion,Project completion bonus integration
EMP0548,,13191,,Financial Analyst,,Junior,2023-09-04,Hire,Initial appointment
EMP0548,13191,21906,Financial Analyst,Financial Analyst,Junior,Mid,2024-07-23,Promotion,Annual performance increase
EMP0914,,17609,,Data Analyst,,Junior,2022-02-19,Hire,Initial appointment
EMP0914,17609,20113,Data Analyst,Data Analyst,Junior,Junior,2023-10-26,Annual Raise,Retention adjustment
EMP0914,20113,22833,Data Analyst,Data Analyst,Junior,Junior,2023-10-27,Annual Raise,Cost of living adjustment
EMP0914,22833,26409,Data Analyst,Data Analyst,Junior,Senior,2024-08-31,Promotion,Promoted following review
EMP0752,,29649,,IT Manager,,Mid,2007-01-16,Hire,Initial appointment
EMP0752,29649,42900,IT Manager,IT Manager,Mid,Lead,2022-11-13,Promotion,Annual performance increase
EMP0688,,24068,,Sustainability Analyst,,Mid,2017-02-04,Hire,Initial appointment
EMP0688,24068,41428,Sustainability Analyst,Sustainability Analyst,Mid,Lead,2025-01-14,Promotion,Project completion bonus integration
EMP0784,,20073,,Sustainability Analyst,,Junior,2019-01-12,Hire,Initial appointment
EMP0784,20073,22031,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2021-04-12,Annual Raise,Annual performance increase
EMP0784,22031,24403,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2021-09-05,Annual Raise,Cost of living adjustment
EMP0784,24403,27153,Sustainability Analyst,Sustainability Analyst,Junior,Senior,2022-09-28,Promotion,Retention adjustment
EMP0500,,12522,,Lead Data Engineer,,Junior,2020-09-09,Hire,Initial appointment
EMP0500,12522,14708,Lead Data Engineer,Lead Data Engineer,Junior,Junior,2022-01-12,Annual Raise,Market correction adjustment
EMP0500,14708,16002,Lead Data Engineer,Lead Data Engineer,Junior,Junior,2025-03-24,Annual Raise,Project completion bonus integration
EMP0500,16002,18457,Lead Data Engineer,Lead Data Engineer,Junior,Mid,2025-04-21,Promotion,Cost of living adjustment
EMP0555,,17376,,Procurement Analyst,,Junior,2021-08-09,Hire,Initial appointment
EMP0555,17376,20191,Procurement Analyst,Procurement Analyst,Junior,Junior,2022-03-16,Annual Raise,Project completion bonus integration
EMP0555,20191,24146,Procurement Analyst,Procurement Analyst,Junior,Junior,2022-07-29,Annual Raise,Annual performance increase
EMP0555,24146,26273,Procurement Analyst,Procurement Analyst,Junior,Senior,2025-04-28,Promotion,Annual performance increase
EMP0148,,23245,,Account Manager,,Junior,2020-02-12,Hire,Initial appointment
EMP0148,23245,26707,Account Manager,Account Manager,Junior,Junior,2021-04-13,Annual Raise,Market correction adjustment
EMP0148,26707,34234,Account Manager,Account Manager,Junior,Senior,2024-03-31,Promotion,Promoted following review
EMP0678,,16337,,Finance Director,,Junior,2020-04-06,Hire,Initial appointment
EMP0678,16337,22936,Finance Director,Finance Director,Junior,Mid,2022-11-14,Promotion,Market correction adjustment
EMP0541,,13454,,ML Engineer,,Junior,2024-07-20,Hire,Initial appointment
EMP0541,13454,22546,ML Engineer,ML Engineer,Junior,Mid,2025-01-28,Promotion,Promoted following review
EMP0925,,35008,,Data Engineer,,Mid,2000-02-15,Hire,Initial appointment
EMP0925,35008,39864,Data Engineer,Data Engineer,Mid,Mid,2004-11-17,Annual Raise,Annual performance increase
EMP0925,39864,46266,Data Engineer,Data Engineer,Mid,Mid,2010-10-07,Annual Raise,Annual performance increase
EMP0925,46266,58189,Data Engineer,Data Engineer,Mid,Director,2017-10-25,Promotion,Market correction adjustment
EMP0103,,14578,,Brand Manager,,Junior,2021-01-14,Hire,Initial appointment
EMP0103,14578,15614,Brand Manager,Brand Manager,Junior,Junior,2021-09-01,Annual Raise,Project completion bonus integration
EMP0103,15614,17321,Brand Manager,Brand Manager,Junior,Junior,2024-04-08,Annual Raise,Annual performance increase
EMP0103,17321,23923,Brand Manager,Brand Manager,Junior,Mid,2024-06-03,Promotion,Promoted following review
EMP0770,,14123,,Sustainability Analyst,,Junior,2023-02-20,Hire,Initial appointment
EMP0770,14123,15308,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2023-10-17,Annual Raise,Retention adjustment
EMP0770,15308,21518,Sustainability Analyst,Sustainability Analyst,Junior,Mid,2023-12-20,Promotion,Market correction adjustment
EMP0744,,7754,,Senior Data Engineer,,Mid,2024-01-15,Hire,Initial appointment
EMP0744,7754,8854,Senior Data Engineer,Senior Data Engineer,Mid,Mid,2024-11-14,Annual Raise,Project completion bonus integration
EMP0744,8854,9348,Senior Data Engineer,Senior Data Engineer,Mid,Mid,2025-03-19,Annual Raise,Promoted following review
EMP0744,9348,12732,Senior Data Engineer,Senior Data Engineer,Mid,Junior,2025-05-10,Promotion,Project completion bonus integration
EMP0440,,19067,,Network Engineer,,Junior,2015-08-17,Hire,Initial appointment
EMP0440,19067,31783,Network Engineer,Network Engineer,Junior,Senior,2020-04-08,Promotion,Cost of living adjustment
EMP0421,,40032,,Budget Analyst,,Mid,2015-05-24,Hire,Initial appointment
EMP0421,40032,46412,Budget Analyst,Budget Analyst,Mid,Mid,2018-03-30,Annual Raise,Project completion bonus integration
EMP0421,46412,60318,Budget Analyst,Budget Analyst,Mid,Director,2021-10-13,Promotion,Project completion bonus integration
EMP0296,,21106,,Account Manager,,Junior,2020-02-03,Hire,Initial appointment
EMP0296,21106,29890,Account Manager,Account Manager,Junior,Senior,2023-06-30,Promotion,Market correction adjustment
EMP0636,,9316,,Sales Analyst,,Mid,2024-07-24,Hire,Initial appointment
EMP0636,9316,16258,Sales Analyst,Sales Analyst,Mid,Junior,2025-04-10,Promotion,Retention adjustment
EMP0552,,11792,,Finance Director,,Junior,2021-02-22,Hire,Initial appointment
EMP0552,11792,14024,Finance Director,Finance Director,Junior,Junior,2022-03-30,Annual Raise,Market correction adjustment
